,mispelled_words,mispelled_words_frequency
1438,"{'shool', 'proyect', 'wathever', 'differents', 'adventages', 'frefer', 'wath', 'conclucion', 'quizz', 'proyects', 'attendend', 'cinemark', 'bennefit', 'wonderfure', 'enfocus', 'lerning'}",0.005144694533762058
1439,"{'decoring', 'certificated', 'homeworkexpending', 'clasesteachers', 'alot', 'clases', 'frequetly'}",0.002403846153846154
1440,"{'maximun', 'didnt', 'esol', 'clases'}",0.003430531732418525
1441,{'genericname'},0.0002255299954894001
1442,"{'concentred', 'studentss', 'againt', 'caming', 'imformation', 'reasonthe', 'teh', 'relajation', 'mommet', 'wouldt', 'antusiasm'}",0.0057833859095688745
1443,"{'parteners', 'succesful', 'begining', 'exampe', 'partener', 'regrate', 'theire', 'thier', 'cna', 'diffrent', 'whitout', 'charater', 'wantings', 'chocie', 'thiere', 'charachter'}",0.006247559547051933
1444,"{'painterswhere', 'actorsfamous', 'howd', 'playedart', 'takefor', 's'}",0.0036496350364963502
1445,{'wellthey'},0.0005938242280285036
1446,"{'teenangers', 'interpose', 'beliving', 'responsabilities', 'oppresed'}",0.0017140898183064792
1447,"{'demontrate', 'securiy', 'texbook', 'agurmen', 'constanly', 'luris', 'triying', 'th', 'auhors', 'greastest', 'expresion'}",0.006336405529953917
1448,"{'didnt', 'studyingthinking', 'purposedeciding', 'theyre', 'lifethere', 'studentsthere', 'shouldnt', '8th'}",0.0022093344380005524
1449,"{'brokeup', 'didnt', 'doesnt', 'fatherinlaw', 'harddude', 'wasnt'}",0.002274450341167551
1450,"{'shehe', 'herhim', 'churchills', 'doesnt'}",0.0012515644555694619
1451,"{'authorites', 'selfs', 'desisions', 'becuase', 'geosystems'}",0.002815315315315315
1452,"{'v', 'rm', 'jungkook', 'hiphop', 'bts', 'hiphops', 'jhope', 'artiest', 'jimin'}",0.002682563338301043
1453,"{'presentand', 'pasttoday', 'experienceand'}",0.0009262117937635072
1454,{'onine'},0.0003289473684210526
1455,set(),0.0
1456,"{'foward', 'didnt', 'intill', 'celebreties', 'famouse', '8th', 'selfs', 'phonescomputersand', 'ourselfs', 'tvs', 'yknow', '10th', 'kindergarden', 'tv', 'eminem'}",0.005508630187293426
1457,"{'saida', 'ellingtons', 'didnt', 'ellington'}",0.0014970059880239522
1458,"{'schoolname', 'b', 'fs'}",0.0027803521779425394
1459,{'recamend'},0.0003650967506389193
1460,"{'happeir', 'ints', '7pm8pm', '5pm', '7am', 'shecdule', '8am', 'rountine', 'kbe', 'arleadly', 'mintues', 'busdriver', '8pm', 'beacuase', 'oppsite', 'smae', '5pm6pm', 'chidren', 'trieding', 'genericcity', '6pm', 'hangry', '8th', 'familys', 'arleady', 'peoplestudents', 'haveand'}",0.007792207792207792
1461,"{'majory', 'massege', 'responsibilitythe'}",0.0010023387905111927
1462,set(),0.0
1463,"{'himher', 'addend', 'isnt'}",0.0011797090051120724
1464,"{'science4', 'gradating', 'genericname'}",0.0019071837253655435
1465,set(),0.0
1466,{'doesnt'},0.0003711952487008166
1467,"{'mt', 'knowledgeskills'}",0.0009487666034155598
1468,"{'selfreliance', 'experious', 'shouldt', 'rolemodle', 'deperested', 'genericname'}",0.0025662959794696323
1469,{'visitng'},0.000517063081695967
1470,{'disagre'},0.0008223684210526315
1471,set(),0.0
1472,"{'hometravel', 'titleit', 'friendsand', 'asafter', 'breakthis', 'breakteacher', 'studentsso', 'asbase', 'examplethey', 'contentif', 'projectbecause', 'experienceit', 'choicesthey', 'bookthen', 'titlesuch', 'summerfor', 'animalsvehiclesor', 'designedstudent', 'dothey', 'experiencenew', 'likemost', 'countryin', 'projectit', 'causeteachers', 'startstudent', 'travelit', 'projectin', 'timethats', 'anywhereif', 'improveif', 'interestingtalk', 'bookwhat', 'somewhereor', 'timethey', 'thingsand', 'breakwhat', 'differentthey', 'bookand', 'breaksuch', 'summersome', 'activityand'}",0.020993343573988736
1473,"{'absents', 'fourday', 'fiveday', 'threeday', 'genericname'}",0.0017277125086385626
1474,"{'exspensive', 'iw', 'theyre', 'isnt', 'ouldnt', 'diffrent', 'genericname'}",0.0024831500532103584
1475,{'herhis'},0.0009191176470588235
1476,set(),0.0
1477,set(),0.0
1478,"{'previosly', 'congsists', 'aslo', 'fristlymust', 'succsess', 'resons', 'successin', 'thier', 'lossing', 'succcess', 'faliure', '16th', 'siad'}",0.0056892778993435445
1479,{'classwork'},0.00026961445133459155
1480,"{'musicand', 'sideand', 'againand', 'atenttion', 'schoolbloquing', 'gamesor', 'toschools', 'informe', 'opinionsstay', 'phonesa', 'withso', 'fromgenericname', 'schoolexamples', 'studentspoint', 'schoola', 'throughshare', 'subjectpolitical', 'studenst', 'teachthis', 'midia', 'parentsstudents', 'essue', 'classuse', 'schoolstudents'}",0.01078167115902965
1481,{'emersons'},0.0004248088360237893
1482,"{'situtation', 'sicknees', 'balme', 'shuldnt', 'contiune', 'isnt', 'tv', 'shouldnt', 'studennts'}",0.0026439482961222094
1483,set(),0.0
1484,"{'stocker', 'filer', 'hardworker', 'manged'}",0.0021810250817884407
1485,set(),0.0
1486,"{'himher', 'genericname', 'hisher', 'heshe'}",0.0015255530129672007
1487,"{'dought', 'counclours'}",0.0012845215157353885
1488,"{'didnt', 'bulliedfailing', 'ididnt', 'sighned', '10yr', 'hospetil', 'daybut', 'partents', 'yout'}",0.0018101367658889783
1489,"{'fututre', 'oppotunities', 'becuase', 'theach', 'distrate', 'consentrate', 'wrk', 'thyey', 'maybey'}",0.0033594624860022394
1490,"{'avantange', 'aventues', 'patrenst', 'becasue', 'selfs', 'thme', 'thier', 'quiality', 'miis', 'becasues', 'abues'}",0.005566801619433198
1491,{'shouldnt'},0.00029568302779420464
1492,"{'likeand', 'acomplish'}",0.0008087343307723412
1493,"{'schhol', 'disadavtages', 'technolgy', 'thier', 'isnt', 'soemthing', 'habbit', 'buisness', 'soend', 'fivedays', 'didnt', 'freinds', 'doesnt', 'studnt', 'fourday', 'shouldnt', 'wekends', 'ammount', 'exaample', 'benifical', 'activites'}",0.0037506697624575818
1494,set(),0.0
1495,"{'soemething', 'acoomplish', 'everythig', 'conclucion', 'moey', 'genericcity', 'learnd', 'speend', 'doining', 'bmw', 'toyota'}",0.006117908787541713
1496,"{'forgeting', 'conversition', 'haave', 'taskd', 'maney', 'alot', 'internets', 'strager', 'thinbk', 'seeling', 'childhooh', 'beutiful', 'conversiation', 'aloww', 'cheking', 'wedside', 'wedsides', 'tenenager', 'atart', 'healty', 'dangeous'}",0.00711623178583531
1497,set(),0.0
1498,"{'didnt', 'genericcity', 'genericname'}",0.0004963600264725347
1499,"{'isnt', 'youre'}",0.0008628127696289905
1500,"{'yourselves', 'genericname'}",0.0010548523206751054
1501,"{'assignmentsif', 'gradesby', 'gradesbecause', 'secondlystudents', 'workespecially', 'friendsa', 'firstlystudents', 'phonesvideo', 'morethey', 'timeideas', 'futureespecially', 'schoolthis', 'schooldoing', 'teachersa'}",0.006616257088846881
1502,"{'shouldnt', 'schoolor'}",0.0013449899125756557
1503,"{'8th', 'mentalities', 'guatemala'}",0.0008896797153024911
1504,"{'dosent', 'poseitive', 'manys', 'becuause', 'stressfull', 'technolgy', 'becuase', 'beleive', 'wedsites', 'calll', 'posistive', 'numberrs', 'posetive', 'regrister', 'contaction', 'qustions', 'succed'}",0.006944444444444444
1505,set(),0.0
1506,"{'accur', 'sertin', 'constantantly', 'themso', 'saids', 'mostdefinlty', 'tempawarly', 'wouldent', 'proswade', 'fiting', 'genericname', 'dident'}",0.005335704757670075
1507,"{'n', 'enternet', 'genericname', 'priorize', 'acept', 'skiping'}",0.001936733376371853
1508,"{'scients', 'milkjuice', 'examplesthey', 'wacht', 'everymorning', 'gymother', 'workhomework', 'separe'}",0.002793296089385475
1509,"{'extendeds', 'shouldnt'}",0.0012476606363069245
1510,"{'succesfull', 'barbershops', 'busyness', 'youre', 'genericcity', 's'}",0.0019678583142013774
1511,{'alot'},0.0007057163020465773
1512,"{'areonly', 'isnt', 'doesnt', 'shouldt'}",0.0009923096005953857
1513,"{'emersons', 'wasnt', 'c', 'wantyou'}",0.002717391304347826
1514,"{'dosent', 'dollarsbecause', 'sadhappyangryupset', 'dontsale', 'jod', 'lating', 'throught', 'moonwoods', 'youre', 'boringbut', 'thourght', 'smoe', 'peolpe', 'itbecause', 'beacuse'}",0.005268703898840885
1515,"{'didnt', 'doesnt', 'interes', 'enthusiasms', 'strar', 'firts'}",0.003088008234688626
1516,"{'welland', 'openin', 'deffrent', 'fouse', 'claeese', 'bacuse', 'transportion', 'honme', 'timemake', 'sicknesstransportion', 'responsiblity', 'chidern', 'moter', 'thses', 'vhave', 'disaplelty', 'conferncing', 'childern', 'frthuer', 'helpfulsafe', 'easly', 'btetter', 'becaue', 'benefitationl', 'doign', 'ofcurs', 'activetylike', 'smoe', 'wather', 'famileis', 'bythemsevs', 'responsiblitit', 'speent', 'disapolty', 'hwoevery', 'fafe', 'sickt', 'parke'}",0.014498283098054178
1517,{'oportunity'},0.0006006006006006006
1518,set(),0.0
1519,"{'koshy', 'comedyusing'}",0.0011376564277588168
1520,"{'didnt', 'propername', 'genericname', 'youre'}",0.0012543116964565694
1521,"{'morer', 'explications', 'explication', 'smartwatch', 'catchs', 'midpart'}",0.001932367149758454
1522,"{'ronaldo', 'genericname', 'heshe'}",0.0013679890560875513
1523,"{'expirence', 'grammer', 'fuction', 'learnd'}",0.004656577415599534
1524,{'classwork'},0.00045351473922902497
1525,"{'preap', 'theyre'}",0.0018726591760299626
1526,"{'variet', 'alot', 'thast', 'iill', 'opnions'}",0.0045045045045045045
1527,"{'inout', 'didnt', '11pm', 'couldt', '10pm'}",0.0019127773527161439
1528,"{'counterclaims', 'hp', 'gdra', 'hvaf', 'evevbaid', 'cnfsg', 'sctodthrare', 'salsas', 'piaf', 'gaea'}",0.005509641873278237
1529,"{'enthusiasmis', 'somethingit'}",0.000657030223390276
1530,"{'didnt', 'whre', 'doesnt'}",0.0009135200974421437
1531,"{'actorscomedians', 'everyclass', 'resourse', 'sucsses', 'tv', 'classand', 'asmaking'}",0.0028913672036348617
1532,set(),0.0
1533,"{'emersons', 'wob', 'belleza', 'differents', 'constlantly', 'marisela', 'compite', 'montecristo', 'telemundo', 'philipines', 'demostrated'}",0.003500954805856143
1534,"{'didnt', 'probelm', 'becasue', 'doesnt', 'theyre', 'youre', 'isnt'}",0.0019151846785225718
1535,{'youre'},0.00032102728731942215
1536,"{'selfesteem', 'selfconfident', 'selfconfidence'}",0.0022338049143708115
1537,"{'labile', 'coloniesbut', 'frogat'}",0.0018738288569643974
1538,set(),0.0
1539,"{'theyre', 'genericschool', 'doesnt'}",0.001534526854219949
1540,{'barmen'},0.0007776049766718507
1541,"{'genericnames', 'genericname', 'propername', 'didnt'}",0.0011597564511452595
1542,"{'shouldnt', 'succesful'}",0.001366120218579235
1543,set(),0.0
1544,"{'yourselves', 'gonig', 'timethen', 'thirdthere', 'signification', 'intruments', 'mostpowerful', 'depht'}",0.0032141422257934912
1545,{'11th'},0.00039108330074305825
1546,"{'selfreliance', 'wastig'}",0.0006523157208088715
1547,"{'mabey', 'allwes', 'doand', 'peolple', 'porson', 'wath', 'oue', 'helpfull', 'differnt', 'gerat', 'freedomyou', 'waht', 'raght', 'differnts', 'easyer', 'becuse'}",0.007146047342563644
1548,"{'avalibel', 'sernat', 'exif', 'howeverothers', 'becausethats', 'translatorgoogleyoutube'}",0.00265017667844523
1549,"{'gradating', 'doesnt'}",0.0012330456226880395
1550,"{'doesnt', 'isnt', 'mindsets', 'youre'}",0.0015710919088766694
1551,"{'didnt', 'afterschool', 'abilites', 'genericcity', 'afternoons', 'dejavu'}",0.0013992537313432835
1552,"{'actitude', 'hausehold', 'dosent', 'plis', 'conlusion', 'reusturant', 'treaning', 'posittive', 'traet', 'reastaurent', 'attitudeif', 'positve', 'faund', 'oponion', 'possitive', 'inconforteble'}",0.0073563218390804595
1553,"{'conclution', 'personallity', 'descovering', 'inteligent', 'expiriences', 'pertinacious', 'selfsteam', 'achivement', 'hepls'}",0.0031824611032531826
1554,"{'writte', 'steall', 'coferincing', 'bacuse', 'becouse', 'gamesand', 'sicks', 'peapers', 'intere', 'vidio', 'skiping', 'ilegaly', 'cellfone', 'homeworks', 'chating', 'alow', 'benefist', 'wedsites', 'classhomework', 'oll', 'oportunity', 'becuse', 'tecnology', 'neighbord', 'stinck', 'garanteed', 'fone', 'beefit', 'bacuese', 'bennefits', 'attendence', 'korearussia', 'elegal', 'chinasouth', 'everething', 'legh', 'limet', 'paepar', 'thaks', 'welll', 'beacuse'}",0.007712565838976674
1555,"{'mr', 'utilitys'}",0.0017889087656529517
1556,"{'ownself', 'sucess', 'genericname'}",0.0011094674556213018
1557,"{'enviroment', 'sping', 'frim', 'everthing', 'oppitsite', 'thrid', 'nigth', 'lineing'}",0.003766478342749529
1558,"{'sucess', 'goverment', 'esol', 'everday', 'difficults', 'succes', 'aprove', 'persuit', 'mattter', 'alimentation', 'unconfortable', 'fundation', 'throught', 'achive', 'dificults', 'keeped', 'surprices', 'situationt', 'didnt', 'bennefitted', 'doesnt', 'succesful', 'descalso', 'clas', 'eduation', 'focuss', 'imposible', 'genericschool', 'subjet', 'belive'}",0.006327778949588694
1559,"{'emersons', 'examplewhen', 'ib', 'wroteunless', 'enouch', 'alot', 'paient', 'busness', 'firstlypeople', 'laso', 'syetem', 'doent', 'qoute', 'swtiches', 'throght', 'beyound', 'summaryi'}",0.005401970130282809
1560,"{'dicide', 'alot', 'dregrees', 'eperience', 'futrue', 'programe', 'ealy'}",0.0039503386004514675
1561,"{'autside', 'firt', 'autocorrection', 'dissapointment', 'firts', 'impresions', 'descover'}",0.0038147138964577656
1562,{'studentname'},0.000779423226812159
1563,"{'sondaughter', 'embarresed', 'doesnt'}",0.0015128593040847202
1564,"{'didnt', 'doesnt', 'differents', 'doenst', 'learnd', 'thwy', 'pupusas', 'enymore', 'capables'}",0.002185526954832443
1565,"{'6th', 'countrie', 'mounths', 'slove', 'sloution', 'importent', 'genericcity', 'evryone'}",0.0018223234624145787
1566,{'classwork'},0.0006583278472679394
1567,{'isnt'},0.0007980845969672786
1568,"{'studentname', 'c', 'b'}",0.002770083102493075
1569,"{'giveb', 'esttemeven', 'conclusionpraising', 'examplea', 'expectingfor', 'thereforethe'}",0.004243281471004243
1570,"{'didnt', 'doesnt'}",0.0009737098344693282
1571,"{'teachername', 'baldest', 'c', 'b'}",0.016736401673640166
1572,"{'conclution', 'konwlege', 'tnechnology', 'chaning', 'thrid', 'huminity', 'universo', 'tecnology'}",0.007722007722007722
1573,"{'windsolar', 'systemand', 'projectand', 'partsand', 'funand'}",0.0020308692120227455
1574,"{'diffrent', 'somenoe', 'routh', 'muchen', 'happynes', 'enthisiasm', 'fiald', 'persude', 'regected', 'eather', 'pationant', 'cuple', 'choes', 'succesful', 'machean', 'finaly', 'coche', 'playes', 'motal', 'schedual', 'muchean'}",0.010479041916167664
1575,"{'didnt', 'ruied', 'parkgenericname', 'alot', 'activites', 'conviced', 'breaksalright', 'genericnamegenericnamegenericname', 'moring', 'badgenericname', 'wasent', 'comepletly', 'diffrent', 'firends', 'genericname'}",0.004136789851075565
1576,"{'anyn', 'spinsh', 'mrimister', 'emyplee', 'straggle', 'experince', 'churchils', 'mangers', 'statment'}",0.002731411229135053
1577,"{'adolescences', 's'}",0.0007538635506973238
1578,"{'emersons', 'pelaple', 'didnt', 'doesnt', 'ocassions', 'acrros', 'diifficult', 'foccus'}",0.002599090318388564
1579,"{'attendinggoing', 'theyre', 'hisher', 'goingattending', 'goiing', 'reasonsthey', 'genericname'}",0.0028513238289205704
1580,"{'uva', 'didnt'}",0.0006887052341597796
1581,"{'coclusion', 'bacuse', 'saidwhen', 'belive', 'studrents', 'coulcaimmany', 'puting', 'lifeit', 'genericname'}",0.00438382854359474
1582,"{'equlas', 'afterschool', 'alot', 'tham', 'parntents', 'compled', 'minumies', 'haveing', 'extral', 'parntants', 'stundents', 'argree', 'pernts'}",0.008014796547472256
1583,"{'didnt', '11th', 'doesnt', 'sotf', 'collegethey'}",0.0008987956138774043
1584,"{'didnt', 'purposesome', 'doesnt', 'inexplicablewe', 'itwe', 'idleit', 'critizating', 'couldt', 'reachand', 'nervoussadhappy', 'tv', 'usbecause', 'wasnt', 'positivism', 'genericname'}",0.002494595044071179
1585,set(),0.0
1586,"{'comclution', 'societyhis'}",0.00245398773006135
1587,{'fouryearprogram'},0.000407000407000407
1588,"{'confortable', 'cheet', 'attantion', 'differance', 'resons', 'studie', 'depanding', 'attand', 'quiez', 'auwefull'}",0.004690431519699813
1589,"{'longtimeothers', 'schoolthereforethey', 'studentsand', 'sayingadding', 'workthose', 'hoursthey', 'dayand', 'schoolsome', 'fourday', 'becauseit', 'firststudents', 'workand', 'exampleif', 'timethe', 'examplesome', 'happensthe', 'disadvantagesthereforemy', 'sleepingthe', 'againmost'}",0.008636363636363636
1590,"{'adolescences', 'loosing', 'churchills'}",0.0010176390773405698
1591,"{'didnt', 'isnt'}",0.0004484304932735426
1592,"{'paople', 'storys', 'besniss', 'oppenion', 'posibly', 'oppeinons', 'becouse', 'disagon', 'offecer', 'takeing', 'prastent', 'eangh', 'ther', 'ovesly', 'disrspactful', 'libarn', 'oppeinon', 'exapet', 'peaples', 'nialarmstrong', 'dicided', 'posoble', 'riskes', 'edvide', 'loyers', 'conscances', 'genericname', 'standes', 'succesful', 'succeful', 'becarfultake', 'reson', 'tearn', 'nailarmstrong', 'americ', 'conclogon', 'precpactive', 'inclouding', 'coler', 'becoase', 'frends', 'peaple', 'parants', 'differant', 'cinda', 'capton', 'feelt', 'frinds', 'concaconses', 'risksand', 'stoude', 'makeing', 'favert', 'oppenions'}",0.017922336541652838
1593,"{'thatll', 'youre', 'responsibleand'}",0.002413515687851971
1594,"{'somethingthen', 'youre', 'overpraising', 'selfesteem', 'successbut'}",0.0025075225677031092
1595,set(),0.0
1596,"{'selfreliance', 'theyre', 'didnt', 'lifei'}",0.0010643959552953698
1597,"{'studentss', 'schudeles', 'diferent', 'clases', 'becuase', 'counsin', 'shoulnt', 'exciment', 'decipline', 'homeworks', 'classworks', 'genericname', 'strees', 'doesnt', 'dispite', 'shouldnt', 'ammount', 'privide', 'parttime', 'warmups'}",0.005878894767783657
1598,"{'selfreliance', 'inabillities', 'youre', 'conduse', 'indepth'}",0.0025252525252525255
1599,{'activitys'},0.0005896226415094339
1600,"{'mastred', 'alwase', 'thired', 'becuase', 'learen', 'laset', 'unles', 'alwas', 'choos', 'ralpn', 'sholed', 'exampe', 'cined', 'hared', 'laring', 'enafe', 'disrspact', 'larn', 'allthuo', 'staret', 'thiar', 'othout', 'whaen', 'lisone', 'naleg', 'siseaty', 'bieing', 'noleg', 'lote', 'thim', 'famliy', 'coolter', 'pirson', 'shragl', 'laren', 'wode', 'healp', 'prson', 'sconed', 'auther', 'larning', 'haveing', 'learening', 'feater'}",0.02301255230125523
1601,{'finallyi'},0.0006341154090044388
1602,"{'didnt', 'sucessing', 'actaully', 'lfe', 'isnt'}",0.004472271914132379
1603,set(),0.0
1604,"{'actittude', 'positivism'}",0.0009592326139088729
1605,"{'wror', 'cleand', 'teath', 'heshe', 'childern', 'palying', 'hisher', 'planket', 'sidethe', 'stell', 'bwcause', 'seting', 'soppust', 'himher', 'exampls', 'enrgy', 'alawed', 'shehe', 'shoping', 'avalable', 'lonly', 'resturant', 'suppost', 'alergece'}",0.00437636761487965
1606,"{'emergrates', 'collegeetc', 'didnt', 'yearround'}",0.001380738695201933
1607,"{'betterand', 'ideasopinions', 'failedand', 'othersin', 'groupfirst', 'dobut', 'studentsand', 'themthird', 'skillsit', 'secondit', 'writtenand', 'oportunity', 'alonebecause', 'withis', 'wich', 'jobfinally', 'peoplebut', 'reasonseverybody', 'studentsbut', 'workand', 'youbut', 'othersbut', 'concentrationbut'}",0.003879892037786775
1608,"{'actitude', 'diferent', 'succses', 'enougth', 'figthig', 'wheling', 'thinsg', 'wich', 'chace', 'agaist', 'donw', 'possitive', 'fealing', 'actittude', 'aspec', 'successfull', 'badfail', 'fealling'}",0.012371134020618556
